Source,Target,Weight
8287,8000,88
8287,8008,62
8287,7924,46
8287,7975,104
8287,8167,46
8287,7922,53
8287,7946,85
8287,7916,95
8287,7988,47
8287,7978,56
8287,7959,72
8287,7970,66
8287,7936,49
8287,7931,66
8287,7914,89
8287,8114,83
8287,8091,74
8287,7938,107
8287,7990,71
8287,7983,59
8287,8093,64
8287,8016,53
8287,8198,126
8287,8219,63
8287,7951,46
8287,8011,120
8287,8174,40
8287,7980,49
8287,8111,50
8287,7985,97
8287,8047,70
8287,8031,48
8287,7957,84
8287,7953,62
8287,7920,47
8287,7942,102
8287,7944,39
8287,7973,100
8287,8056,64
8287,7929,75
8300,8647,82
8300,8848,43
8300,9066,104
8300,8904,58
8300,8413,45
8300,8495,54
8300,8474,94
8300,8460,109
8300,8738,42
8300,10167,52
8300,8780,47
8300,8321,54
8300,8428,53
8300,10112,40
8300,8703,47
8300,8305,81
8300,10937,6
8300,9647,43
8300,8073,54
8300,7949,94
8300,7992,124
8300,8114,81
8300,8188,70
8300,7914,92
8300,8020,92
8300,7983,83
8300,7990,68
8300,8119,96
8300,8280,63
8300,7994,70
8300,8084,108
8300,7942,95
8300,7944,42
8300,8136,77
8300,7951,56
8300,7988,68
8300,7934,88
8300,8124,90
8300,7964,96
8300,8056,59
8300,7953,97
8300,8033,87
8300,8174,66
8300,7975,94
8300,7998,54
8300,8272,83
8300,7906,73
8300,8186,87
8300,7920,61
8300,7973,101
8300,8000,96
8300,7922,67
8300,8016,78
8300,7957,105
8300,8121,72
8300,7926,89
8300,8198,113
8300,8211,120
8300,8005,75
8300,7970,47
8300,8011,133
8300,8091,91
8300,7931,70
8300,8023,81
8300,7912,38
8300,7962,54
8300,8149,123
8300,7955,56
8300,8167,66
8300,7978,74
8300,8219,67
8300,7938,123
8300,8093,76
8300,8031,59
8300,8047,90
8300,7916,106
8300,8018,72
8300,7918,85
8300,8109,50
8300,7946,88
8300,8245,86
8300,8002,51
8300,8028,86
8300,8243,106
8300,8086,94
8300,8287,131
8300,8163,50
8300,8111,47
8300,7929,93
8300,7908,81
8300,8008,80
8300,8131,76
8300,7967,89
8300,8184,94
8300,7940,76
8300,8045,43
8300,7936,56
8300,7910,56
8300,7959,81
8300,7924,67
8300,7980,55
8300,8140,76
8300,7985,97
8305,10112,43
8305,9647,34
8305,8321,45
8305,8848,45
8305,9066,85
8305,8413,37
8305,10167,41
8305,8428,36
8305,8460,86
8305,10937,3
8305,8647,56
8305,8474,76
8305,8738,34
8305,8780,44
8305,8495,45
8305,8703,41
8305,8904,50
8305,7998,47
8305,8002,52
8305,7906,67
8305,7942,89
8305,7908,59
8305,8167,48
8305,8091,51
8305,7967,66
8305,8000,78
8305,8280,41
8305,8031,48
8305,8084,72
8305,8016,49
8305,8136,61
8305,7916,69
8305,7992,108
8305,7940,61
8305,7983,47
8305,7955,37
8305,8114,51
8305,8005,58
8305,8086,48
8305,7946,67
8305,8243,71
8305,8174,36
8305,8056,53
8305,8198,85
8305,7914,59
8305,8018,59
8305,8111,44
8305,7936,32
8305,7953,59
8305,7944,33
8305,8272,58
8305,7970,60
8305,7920,56
8305,7988,51
8305,7929,59
8305,7934,84
8305,8119,70
8305,7985,83
8305,7931,49
8305,8219,73
8305,7975,81
8305,7980,32
8305,8045,31
8305,8245,64
8305,8033,63
8305,8124,54
8305,8020,76
8305,7990,60
8305,8287,87
8305,7922,50
8305,7994,58
8305,8023,83
8305,8211,73
8305,8131,75
8305,8188,50
8305,7949,56
8305,8008,51
8305,7918,76
8305,8163,53
8305,8186,65
8305,7978,56
8305,7912,17
8305,8047,61
8305,7910,59
8305,8121,72
8305,7951,47
8305,7964,62
8305,7959,73
8305,7973,76
8305,7957,84
8305,8300,81
8305,8184,86
8305,8140,60
8305,8011,86
8305,8073,40
8305,8149,89
8305,7962,54
8305,8093,58
8305,7926,60
8305,8109,39
8305,7924,32
8305,8028,57
8305,7938,75
8321,8474,50
8321,8738,24
8321,10937,1
8321,9647,19
8321,10112,15
8321,9066,54
8321,8428,38
8321,8647,47
8321,8703,27
8321,8495,29
8321,8780,28
8321,10167,18
8321,8848,31
8321,16996,1
8321,8460,56
8321,8904,35
8321,8413,27
8321,7957,51
8321,7922,33
8321,7967,43
8321,8174,36
8321,8184,51
8321,7946,42
8321,8243,49
8321,7944,30
8321,8245,48
8321,8018,38
8321,8056,42
8321,7994,35
8321,7988,42
8321,8305,45
8321,7978,51
8321,8045,25
8321,7992,79
8321,7951,29
8321,7931,45
8321,8131,47
8321,8073,33
8321,7936,30
8321,7980,32
8321,8020,43
8321,8033,45
8321,7973,58
8321,8091,51
8321,7998,31
8321,8109,25
8321,8086,43
8321,8219,39
8321,7964,43
8321,8016,35
8321,8028,39
8321,7970,43
8321,7962,72
8321,8121,51
8321,7955,35
8321,8280,31
8321,7910,38
8321,8211,47
8321,7942,52
8321,8124,45
8321,7959,50
8321,7940,41
8321,8093,32
8321,8198,48
8321,8008,36
8321,7953,57
8321,8000,47
8321,8011,59
8321,7926,56
8321,8005,44
8321,8084,64
8321,8023,48
8321,8111,30
8321,8136,39
8321,8167,49
8321,7914,40
8321,7912,20
8321,8186,40
8321,7916,46
8321,8002,33
8321,7990,54
8321,7906,48
8321,8272,33
8321,8300,54
8321,7918,50
8321,7934,51
8321,8114,41
8321,7920,44
8321,8287,51
8321,8140,46
8321,7985,43
8321,8031,43
8321,7929,45
8321,7924,41
8321,8119,43
8321,8149,53
8321,7949,50
8321,7908,45
8321,7983,46
8321,7938,44
8321,7975,42
8321,8163,26
8321,8188,39
8321,8047,36
8413,8904,116
8413,8848,46
8413,10167,20
8413,8495,119
8413,8428,107
8413,8647,119
8413,8474,30
8413,8780,24
8413,10937,3
8413,9647,76
8413,8460,45
8413,9066,33
8413,10112,47
8413,8738,25
8413,8703,31
8413,8008,116
8413,8018,99
8413,7908,117
8413,7910,33
8413,8114,37
8413,7978,127
8413,8011,43
8413,7924,114
8413,8045,105
8413,8033,104
8413,7936,98
8413,8188,115
8413,8023,33
8413,8109,13
8413,8198,41
8413,7959,53
8413,7973,40
8413,8031,73
8413,7951,98
8413,8016,119
8413,8300,45
8413,7916,41
8413,8000,50
8413,7912,67
8413,8305,37
8413,8140,135
8413,7992,60
8413,7931,57
8413,7914,33
8413,8005,108
8413,7944,85
8413,7955,106
8413,7953,123
8413,8167,121
8413,8119,39
8413,8287,40
8413,7962,29
8413,7940,32
8413,8047,55
8413,8020,44
8413,7957,41
8413,8091,104
8413,8136,33
8413,7970,22
8413,7920,104
8413,8163,72
8413,7980,92
8413,7922,113
8413,8093,70
8413,7918,40
8413,8131,133
8413,8211,33
8413,7938,44
8413,7967,59
8413,8149,48
8413,7983,133
8413,8219,41
8413,7946,37
8413,8245,24
8413,7906,24
8413,8028,121
8413,7998,114
8413,7975,42
8413,8280,21
8413,7988,164
8413,8272,108
8413,7926,49
8413,8243,131
8413,8056,34
8413,8184,44
8413,7990,27
8413,7994,111
8413,8073,92
8413,7985,35
8413,7934,36
8413,8084,119
8413,7949,151
8413,8111,21
8413,7964,117
8413,7929,80
8413,8086,75
8413,8186,70
8413,8002,34
8413,7942,45
8413,8121,29
8413,8174,103
8413,8124,138
8413,8321,27
8428,8904,137
8428,10112,62
8428,9066,38
8428,8848,27
8428,10937,5
8428,8738,20
8428,8495,156
8428,8703,36
8428,9647,112
8428,8474,32
8428,10167,22
8428,8460,52
8428,8647,187
8428,8780,19
8428,7955,158
8428,8243,175
8428,7908,163
8428,8109,10
8428,8149,55
8428,7940,37
8428,7914,38
8428,8031,89
8428,7924,174
8428,8005,171
8428,8211,41
8428,7949,232
8428,7934,34
8428,7998,161
8428,7983,203
8428,8245,35
8428,8140,177
8428,7992,65
8428,7990,31
8428,8287,39
8428,7988,193
8428,7953,179
8428,8020,46
8428,7938,51
8428,8184,49
8428,7967,102
8428,8002,29
8428,8056,35
8428,7906,33
8428,7951,111
8428,8321,38
8428,7957,51
8428,8091,180
8428,8219,41
8428,8121,25
8428,7929,120
8428,8093,80
8428,8413,107
8428,7918,49
8428,8047,73
8428,8111,21
8428,7931,62
8428,8305,36
8428,8124,212
8428,8011,54
8428,8114,42
8428,7944,105
8428,7962,32
8428,8028,191
8428,8084,178
8428,7964,146
8428,8186,84
8428,7936,130
8428,8086,88
8428,7970,21
8428,8174,141
8428,8023,26
8428,8167,197
8428,8073,139
8428,8033,143
8428,7920,132
8428,8272,141
8428,7980,121
8428,8163,83
8428,7994,125
8428,8016,177
8428,7985,44
8428,7926,54
8428,7916,48
8428,8008,157
8428,8280,30
8428,7922,156
8428,8300,53
8428,7946,38
8428,8136,31
8428,8000,50
8428,8131,190
8428,7975,42
8428,7978,182
8428,8119,51
8428,8045,143
8428,7942,39
8428,7912,117
8428,7973,42
8428,8188,239
8428,7910,37
8428,8198,43
8428,8018,126
8428,7959,59
8460,10937,5
8460,10167,39
8460,10112,43
8460,16996,1
8460,9647,38
8460,8780,42
8460,9066,90
8460,8495,48
8460,8474,68
8460,8848,41
8460,8703,46
8460,8647,70
8460,8904,64
8460,8738,35
8460,7918,101
8460,7940,72
8460,7910,51
8460,7938,82
8460,7978,90
8460,8121,78
8460,7992,121
8460,8045,39
8460,8280,43
8460,7957,80
8460,7936,40
8460,8031,56
8460,7964,85
8460,8243,116
8460,7988,77
8460,8272,69
8460,8136,66
8460,8174,60
8460,7970,53
8460,8149,101
8460,8109,39
8460,8245,68
8460,8287,93
8460,8211,91
8460,7985,83
8460,8084,102
8460,7983,70
8460,7924,57
8460,8020,87
8460,8163,56
8460,7944,42
8460,8188,69
8460,7955,52
8460,7951,49
8460,8111,39
8460,7914,68
8460,8305,86
8460,8008,56
8460,7926,75
8460,8002,80
8460,7962,57
8460,8300,109
8460,7990,63
8460,8184,85
8460,8005,66
8460,8018,75
8460,7998,51
8460,7942,99
8460,8093,66
8460,7922,64
8460,7967,81
8460,7912,37
8460,8000,96
8460,7920,61
8460,8124,79
8460,8140,64
8460,8413,45
8460,7959,76
8460,8119,83
8460,7946,74
8460,7949,100
8460,8023,85
8460,8073,47
8460,8016,68
8460,7908,60
8460,8028,79
8460,8167,68
8460,7973,83
8460,8047,77
8460,7931,67
8460,8219,72
8460,8011,98
8460,8186,74
8460,7953,84
8460,7980,44
8460,7929,83
8460,7906,59
8460,7975,77
8460,8428,52
8460,8321,56
8460,8198,93
8460,8056,61
8460,7994,65
8460,7916,80
8460,8086,70
8460,8033,81
8460,7934,118
8460,8131,69
8460,8091,74
8460,8114,72
8474,10167,42
8474,9647,30
8474,8848,43
8474,8647,44
8474,9066,78
8474,8780,49
8474,8904,37
8474,16996,1
8474,8738,35
8474,8703,34
8474,8495,37
8474,10937,4
8474,10112,29
8474,8020,78
8474,8321,50
8474,8136,64
8474,8119,57
8474,8219,53
8474,8016,43
8474,7942,77
8474,8163,31
8474,7906,82
8474,7922,48
8474,8121,75
8474,8045,26
8474,8167,34
8474,7914,135
8474,7934,74
8474,7985,77
8474,8280,39
8474,7978,40
8474,8272,45
8474,7910,43
8474,7949,43
8474,8245,79
8474,7980,49
8474,7944,28
8474,8243,60
8474,7951,47
8474,8000,72
8474,8056,48
8474,7955,34
8474,7967,58
8474,8300,94
8474,8149,87
8474,7920,39
8474,8188,40
8474,7953,52
8474,7962,60
8474,7916,77
8474,8124,41
8474,8011,87
8474,8198,91
8474,8109,40
8474,8086,65
8474,8413,30
8474,7957,69
8474,8093,61
8474,8008,51
8474,7973,98
8474,7931,53
8474,7946,73
8474,7975,87
8474,8287,96
8474,8174,33
8474,7983,50
8474,8091,55
8474,7988,41
8474,8305,76
8474,8028,42
8474,7970,65
8474,8002,44
8474,7990,60
8474,7964,49
8474,7918,64
8474,7912,23
8474,7929,59
8474,8005,41
8474,8211,73
8474,7940,71
8474,7998,40
8474,8131,53
8474,8114,57
8474,8073,29
8474,8460,68
8474,8428,32
8474,8023,67
8474,8111,45
8474,8184,63
8474,7924,42
8474,7994,57
8474,8033,63
8474,7908,51
8474,7936,42
8474,8084,65
8474,8047,60
8474,8140,45
8474,7992,89
8474,7926,70
8474,8186,55
8474,7959,61
8474,8031,41
8474,7938,71
8474,8018,43
8495,9066,34
8495,8647,209
8495,9647,139
8495,8780,19
8495,10112,73
8495,8904,188
8495,8703,29
8495,8848,20
8495,10937,4
8495,10167,22
8495,8738,21
8495,8121,35
8495,7940,33
8495,8243,195
8495,7910,35
8495,8093,93
8495,7929,113
8495,7936,153
8495,7931,78
8495,7980,141
8495,7998,198
8495,8023,30
8495,7988,271
8495,8167,222
8495,7918,40
8495,7926,56
8495,8245,31
8495,7944,129
8495,8073,146
8495,8056,28
8495,8272,151
8495,8280,28
8495,8136,29
8495,8031,98
8495,7970,25
8495,7916,44
8495,8018,138
8495,8300,54
8495,8413,119
8495,7975,37
8495,7949,268
8495,8016,214
8495,7992,63
8495,8287,39
8495,8428,156
8495,7938,57
8495,8111,28
8495,8131,274
8495,7912,134
8495,7959,61
8495,7990,24
8495,8047,72
8495,7955,159
8495,8119,41
8495,7957,40
8495,8008,205
8495,7967,89
8495,8188,198
8495,7985,38
8495,7953,220
8495,7942,48
8495,7908,185
8495,8163,89
8495,8114,47
8495,8033,144
8495,8219,46
8495,8174,154
8495,8321,29
8495,8184,46
8495,8186,76
8495,8091,181
8495,8045,205
8495,8000,55
8495,8211,37
8495,7983,249
8495,7994,154
8495,8011,46
8495,8084,181
8495,7914,37
8495,8460,48
8495,8086,98
8495,7934,37
8495,8028,193
8495,7922,199
8495,8149,48
8495,8305,45
8495,8109,12
8495,8124,280
8495,7973,48
8495,8140,187
8495,8002,41
8495,7906,27
8495,7924,250
8495,7951,152
8495,8198,45
8495,7946,43
8495,7978,261
8495,8474,37
8495,7920,159
8495,7962,32
8495,8005,192
8495,7964,156
8495,8020,41
8647,8703,36
8647,9647,145
8647,10112,83
8647,10167,31
8647,8780,23
8647,8738,20
8647,8904,183
8647,8848,26
8647,10937,3
8647,9066,51
8647,8033,192
8647,8167,228
8647,8184,73
8647,7957,66
8647,8002,44
8647,8086,130
8647,8300,82
8647,8109,14
8647,8031,101
8647,8119,61
8647,8018,156
8647,8023,38
8647,7929,159
8647,7949,298
8647,7920,181
8647,8124,292
8647,7914,52
8647,8495,209
8647,8073,168
8647,7992,102
8647,7994,152
8647,8084,241
8647,8198,67
8647,8219,41
8647,8091,202
8647,8056,41
8647,8149,68
8647,8114,58
8647,8243,240
8647,7970,29
8647,7998,206
8647,7973,61
8647,8008,222
8647,8321,47
8647,7975,52
8647,7955,188
8647,8093,101
8647,8047,88
8647,7951,151
8647,7924,249
8647,8121,36
8647,8413,119
8647,7910,37
8647,7908,262
8647,8011,67
8647,8474,44
8647,8287,62
8647,8305,56
8647,8211,50
8647,7988,250
8647,7926,62
8647,7906,34
8647,8005,211
8647,7918,60
8647,7959,68
8647,7936,162
8647,7916,70
8647,8245,41
8647,8163,112
8647,7940,42
8647,7980,139
8647,7931,84
8647,8136,42
8647,8188,231
8647,8016,216
8647,7938,76
8647,7990,32
8647,8131,260
8647,8280,35
8647,7953,255
8647,8020,57
8647,7946,53
8647,8140,220
8647,8028,252
8647,7964,201
8647,8045,183
8647,7912,143
8647,7978,235
8647,8186,109
8647,7962,34
8647,7967,124
8647,7934,44
8647,8000,68
8647,8428,187
8647,8460,70
8647,7942,55
8647,8111,25
8647,8272,173
8647,7985,51
8647,7922,208
8647,7983,279
8647,8174,165
8647,7944,140
8703,9647,20
8703,9066,47
8703,8848,34
8703,8780,31
8703,10112,28
8703,8904,33
8703,8738,28
8703,10937,5
8703,10167,20
8703,8073,30
8703,8647,36
8703,8047,38
8703,8023,36
8703,7964,37
8703,7922,31
8703,7962,35
8703,7994,35
8703,8131,38
8703,8114,40
8703,7918,43
8703,8033,38
8703,8056,38
8703,8045,23
8703,7920,43
8703,8243,41
8703,8184,47
8703,7980,28
8703,7990,34
8703,7946,37
8703,7949,39
8703,8186,34
8703,8119,42
8703,7983,37
8703,8149,46
8703,8084,51
8703,7906,35
8703,7936,27
8703,7973,37
8703,7970,32
8703,7985,40
8703,7978,43
8703,7931,34
8703,8031,34
8703,8111,24
8703,7908,40
8703,8086,29
8703,8005,35
8703,7934,38
8703,8219,45
8703,8428,36
8703,8174,34
8703,8321,27
8703,8018,35
8703,7912,10
8703,7938,43
8703,8093,36
8703,8002,33
8703,7942,44
8703,7955,30
8703,8091,41
8703,8011,45
8703,7916,41
8703,8109,15
8703,8245,33
8703,7957,51
8703,7929,35
8703,7967,41
8703,8028,37
8703,7926,37
8703,7953,34
8703,8167,43
8703,7951,29
8703,8495,29
8703,8163,33
8703,7992,58
8703,8198,41
8703,7940,33
8703,8124,34
8703,7998,30
8703,8280,22
8703,8136,36
8703,7944,31
8703,8188,35
8703,8305,41
8703,8460,46
8703,8211,41
8703,8008,30
8703,7959,47
8703,8287,41
8703,8300,47
8703,7910,51
8703,8016,30
8703,8140,40
8703,7988,34
8703,8000,40
8703,7914,39
8703,7975,42
8703,7924,30
8703,8474,34
8703,8020,42
8703,8272,30
8703,8413,31
8703,8121,35
8738,8848,32
8738,8904,23
8738,10112,17
8738,9647,14
8738,10937,2
8738,8780,28
8738,10167,19
8738,9066,40
8738,7924,19
8738,7988,22
8738,7955,21
8738,8140,24
8738,7922,23
8738,8084,25
8738,8093,23
8738,8321,24
8738,7944,20
8738,8086,23
8738,7985,35
8738,8111,29
8738,8114,33
8738,7946,31
8738,7970,31
8738,8020,34
8738,8186,22
8738,7949,25
8738,7918,36
8738,8174,21
8738,8011,46
8738,7978,22
8738,8091,23
8738,7973,36
8738,8018,25
8738,8016,21
8738,7926,27
8738,8184,36
8738,7998,21
8738,8428,20
8738,8056,29
8738,8198,36
8738,7929,24
8738,8163,23
8738,7967,28
8738,8647,20
8738,7953,21
8738,7994,22
8738,8272,24
8738,8045,18
8738,8131,23
8738,8219,33
8738,8167,21
8738,8245,34
8738,7916,38
8738,7934,37
8738,8119,33
8738,8243,28
8738,8287,40
8738,7942,33
8738,8300,42
8738,8000,36
8738,8023,35
8738,8033,23
8738,8149,38
8738,7964,25
8738,8121,34
8738,8002,26
8738,8305,34
8738,7980,17
8738,7959,32
8738,8073,20
8738,7990,29
8738,7931,28
8738,8211,36
8738,8280,30
8738,7908,23
8738,7957,39
8738,7936,20
8738,7912,6
8738,7938,36
8738,7920,21
8738,7975,40
8738,8109,22
8738,7910,29
8738,8028,22
8738,7983,19
8738,8047,28
8738,8124,20
8738,7940,32
8738,8703,28
8738,8474,35
8738,7914,33
8738,8008,19
8738,8005,22
8738,7992,38
8738,8136,32
8738,7906,33
8738,8413,25
8738,8188,21
8738,8460,35
8738,7951,21
8738,7962,32
8738,8031,24
8738,8495,21
8780,10112,17
8780,8848,33
8780,10167,26
8780,10937,2
8780,9066,53
8780,9647,15
8780,8904,20
8780,8211,47
8780,7998,17
8780,8000,41
8780,8163,26
8780,8245,41
8780,8280,20
8780,7908,25
8780,7964,26
8780,8016,20
8780,8045,16
8780,8093,29
8780,8287,54
8780,7920,25
8780,8174,16
8780,8219,38
8780,7910,29
8780,7912,7
8780,8111,38
8780,7922,23
8780,8086,28
8780,7975,51
8780,7942,44
8780,7918,44
8780,7951,21
8780,7962,41
8780,8198,51
8780,7973,50
8780,8114,37
8780,7959,40
8780,7978,17
8780,7940,52
8780,8002,28
8780,8703,31
8780,8647,23
8780,8495,19
8780,8023,60
8780,7967,30
8780,7990,41
8780,8031,32
8780,8109,24
8780,8011,50
8780,8272,24
8780,7985,53
8780,8018,27
8780,8136,35
8780,7924,18
8780,7983,21
8780,7994,28
8780,7931,26
8780,7916,48
8780,7955,20
8780,7914,45
8780,7957,41
8780,8243,30
8780,8033,26
8780,8321,28
8780,8474,49
8780,8047,31
8780,8460,42
8780,8167,22
8780,7949,29
8780,7970,56
8780,8008,22
8780,7906,42
8780,8186,31
8780,8119,38
8780,8124,20
8780,8413,24
8780,8305,44
8780,7929,27
8780,8028,20
8780,8091,25
8780,8020,50
8780,7938,30
8780,7944,24
8780,8300,47
8780,8738,28
8780,8005,24
8780,8131,24
8780,8149,52
8780,7946,45
8780,8121,49
8780,7980,18
8780,8073,23
8780,7934,48
8780,8184,45
8780,8188,21
8780,7936,17
8780,7988,23
8780,8056,41
8780,7992,57
8780,7953,23
8780,7926,40
8780,8140,28
8780,8084,33
8780,8428,19
8848,9647,17
8848,8904,25
8848,10112,16
8848,9066,50
8848,10937,2
8848,10167,22
8848,16996,1
8848,7931,37
8848,8738,32
8848,8031,26
8848,7910,44
8848,8219,40
8848,8084,27
8848,7975,58
8848,7938,39
8848,8011,47
8848,8300,43
8848,7959,36
8848,7988,27
8848,7955,25
8848,7944,22
8848,7983,27
8848,8428,27
8848,7918,47
8848,7914,37
8848,8780,33
8848,8188,25
8848,8243,30
8848,8413,46
8848,7964,30
8848,7990,41
8848,8703,34
8848,8305,45
8848,8091,26
8848,8474,43
8848,8114,40
8848,8136,32
8848,8016,23
8848,8167,25
8848,7926,36
8848,8047,33
8848,7920,24
8848,8186,28
8848,7951,24
8848,7973,43
8848,7912,7
8848,7998,23
8848,8211,42
8848,7940,40
8848,7924,24
8848,7970,40
8848,8647,26
8848,8028,28
8848,8174,23
8848,8005,24
8848,8198,43
8848,8020,41
8848,7934,56
8848,8111,33
8848,8056,35
8848,7994,24
8848,8184,41
8848,7978,26
8848,8131,27
8848,8119,41
8848,8000,39
8848,7980,23
8848,8008,24
8848,8287,50
8848,8045,21
8848,8002,31
8848,7953,26
8848,8149,48
8848,7929,28
8848,7985,42
8848,7946,38
8848,8495,20
8848,8093,28
8848,8073,24
8848,8018,28
8848,7916,39
8848,7957,48
8848,7906,44
8848,8245,43
8848,8109,20
8848,8460,41
8848,8124,21
8848,7942,55
8848,7908,24
8848,8321,31
8848,8121,41
8848,7992,44
8848,7936,23
8848,8163,24
8848,7949,29
8848,8023,47
8848,8140,26
8848,8033,29
8848,8280,24
8848,7962,36
8848,7922,30
8848,8272,25
8848,8086,24
8848,7967,31
8904,10937,4
8904,10167,26
8904,9647,131
8904,10112,76
8904,9066,41
8904,8428,137
8904,8073,125
8904,8186,89
8904,8121,40
8904,8272,147
8904,7918,56
8904,7949,212
8904,8848,25
8904,8084,164
8904,8131,191
8904,7959,60
8904,7931,87
8904,8000,88
8904,7912,99
8904,7998,169
8904,8119,42
8904,7934,55
8904,8413,116
8904,8033,143
8904,8300,58
8904,8031,100
8904,7973,55
8904,7955,127
8904,7944,113
8904,7916,54
8904,7975,49
8904,8738,23
8904,7940,44
8904,8188,153
8904,8028,169
8904,7922,165
8904,7992,84
8904,7938,76
8904,8287,47
8904,8091,154
8904,7985,51
8904,8167,178
8904,7990,29
8904,8008,180
8904,7926,63
8904,8647,183
8904,7988,193
8904,7962,35
8904,8114,55
8904,8163,95
8904,7942,55
8904,7910,37
8904,8280,28
8904,8111,28
8904,7914,51
8904,8184,59
8904,8047,74
8904,7924,187
8904,8056,36
8904,8124,208
8904,8093,109
8904,8495,188
8904,8140,178
8904,8016,193
8904,7929,112
8904,7920,143
8904,7908,143
8904,8136,36
8904,8243,201
8904,7957,48
8904,8149,57
8904,8086,112
8904,7946,57
8904,8474,37
8904,8174,131
8904,7994,149
8904,7980,141
8904,7936,149
8904,7983,180
8904,8018,130
8904,8002,41
8904,8011,58
8904,7951,137
8904,7978,193
8904,8703,33
8904,8245,36
8904,7967,92
8904,8020,58
8904,8780,20
8904,8005,169
8904,8023,45
8904,8211,41
8904,7906,30
8904,7970,26
8904,8109,13
8904,8305,50
8904,8219,39
8904,8198,58
8904,8460,64
8904,8045,152
8904,7953,179
8904,7964,152
8904,8321,35
9066,10937,3
9066,10112,33
9066,10167,40
9066,9647,24
9066,7906,66
9066,8174,45
9066,7918,73
9066,8163,42
9066,7922,44
9066,7955,40
9066,8121,70
9066,8188,41
9066,7973,81
9066,8028,49
9066,8300,104
9066,7988,46
9066,8428,38
9066,7962,55
9066,7959,67
9066,7946,62
9066,7970,68
9066,8149,82
9066,8045,20
9066,8495,34
9066,8002,48
9066,8703,47
9066,8245,68
9066,7951,33
9066,8321,54
9066,7980,26
9066,7992,121
9066,8305,85
9066,7926,74
9066,8084,75
9066,8167,50
9066,8272,48
9066,8114,58
9066,7908,58
9066,8047,54
9066,7938,69
9066,8280,40
9066,8111,50
9066,7975,83
9066,7931,49
9066,7964,54
9066,8848,50
9066,8020,82
9066,8184,79
9066,8131,50
9066,7994,48
9066,8474,78
9066,7983,47
9066,7929,58
9066,8031,40
9066,7953,55
9066,8904,41
9066,8073,35
9066,8000,76
9066,8011,95
9066,7936,25
9066,8016,43
9066,8093,42
9066,8091,51
9066,8124,50
9066,8780,53
9066,8647,51
9066,8023,100
9066,8460,90
9066,7934,94
9066,8287,99
9066,7957,101
9066,8219,66
9066,7949,59
9066,8186,57
9066,7990,69
9066,7967,58
9066,7916,77
9066,7920,64
9066,8136,62
9066,8033,65
9066,7944,29
9066,8140,61
9066,7910,53
9066,8008,45
9066,7942,81
9066,7914,67
9066,7924,26
9066,8109,46
9066,8413,33
9066,8056,61
9066,8005,40
9066,8086,50
9066,8018,64
9066,8211,111
9066,7985,81
9066,7998,36
9066,8738,40
9066,7940,62
9066,8198,99
9066,8119,70
9066,7912,12
9066,8243,58
9066,7978,47
9647,10937,3
9647,10112,80
9647,10167,26
9647,7967,72
9647,8848,17
9647,8045,116
9647,8047,66
9647,7912,67
9647,7980,101
9647,8167,143
9647,8647,145
9647,8703,20
9647,7951,102
9647,8056,21
9647,8028,141
9647,7955,112
9647,8305,34
9647,7929,108
9647,8321,19
9647,8114,31
9647,8136,28
9647,7926,39
9647,8474,30
9647,8002,23
9647,7964,119
9647,8495,139
9647,8111,20
9647,8287,33
9647,7924,149
9647,7914,35
9647,7970,17
9647,8904,131
9647,7949,167
9647,7988,151
9647,8219,23
9647,7942,37
9647,8188,134
9647,8184,44
9647,7957,37
9647,8211,22
9647,8018,97
9647,8174,104
9647,7959,40
9647,8073,95
9647,8011,44
9647,7973,49
9647,7992,38
9647,8008,144
9647,8149,42
9647,8031,71
9647,8460,38
9647,8005,137
9647,8738,14
9647,7998,130
9647,8091,117
9647,7990,19
9647,8245,29
9647,8109,3
9647,8243,180
9647,8428,112
9647,7975,41
9647,8023,22
9647,8124,166
9647,7931,67
9647,8140,109
9647,7934,23
9647,7994,103
9647,7910,35
9647,8131,142
9647,7946,50
9647,8020,35
9647,8000,38
9647,8086,92
9647,8272,121
9647,8121,28
9647,8016,142
9647,8413,76
9647,7938,49
9647,7985,49
9647,7906,23
9647,8093,98
9647,7936,120
9647,7908,118
9647,7940,33
9647,8119,34
9647,8033,107
9647,7953,180
9647,7920,102
9647,8780,15
9647,7978,137
9647,8186,72
9647,8084,126
9647,7918,48
9647,7922,118
9647,8280,16
9647,7983,151
9647,8198,42
9647,8163,60
9647,7916,43
9647,8300,43
9647,7962,18
9647,9066,24
9647,7944,78
10112,10167,32
10112,10937,3
10112,7912,21
10112,7957,42
10112,8184,49
10112,8136,26
10112,8428,62
10112,8780,17
10112,8305,43
10112,8647,83
10112,8211,37
10112,8321,15
10112,7970,17
10112,7953,86
10112,7934,27
10112,8738,17
10112,8280,14
10112,8023,25
10112,8167,69
10112,8045,52
10112,8005,84
10112,7992,48
10112,7938,55
10112,8114,32
10112,7990,20
10112,7908,66
10112,8188,70
10112,7994,71
10112,8056,25
10112,8111,19
10112,8002,30
10112,8119,43
10112,8008,74
10112,8198,45
10112,8086,70
10112,7910,40
10112,7975,40
10112,7951,58
10112,7926,41
10112,8848,16
10112,8460,43
10112,8084,91
10112,7962,21
10112,8287,34
10112,8047,64
10112,7920,74
10112,9066,33
10112,8703,28
10112,8131,85
10112,7916,42
10112,7944,42
10112,8904,76
10112,8163,49
10112,8495,73
10112,8016,64
10112,7983,71
